zip,city,ev_2025,ev_2021,station_count,l2_ports,dcfc_ports,total_ports,total_ports_2021,ports_within_radius,evs_within_radius,evs_per_port_nearby,access_class,evs_per_port,vs_state_avg,evs_added,ports_added,service_category
93456,,18,4,0,0,0,0,0,,,,No location data,,,14,0,"Fewer than 1,000 EVs"
93457,,9,1,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
93458,Santa Maria,526,79,5,8,1,9,1,195.0,3466.0,17.774358974358975,"Fewer than 1,000 EVs",58.44444444444444,1.7562774886860735,447,8,"Fewer than 1,000 EVs"
93460,Santa Ynez,314,100,10,25,8,33,15,33.0,314.0,9.515151515151516,"Fewer than 1,000 EVs",9.515151515151516,0.28593387389254776,214,18,"Fewer than 1,000 EVs"
93461,Shandon,21,3,1,0,1,1,1,1.0,21.0,21.0,"Fewer than 1,000 EVs",21.0,0.6310578809157185,18,0,"Fewer than 1,000 EVs"
93463,Solvang,472,141,10,19,5,24,12,86.0,2859.0,33.24418604651163,"Fewer than 1,000 EVs",19.666666666666668,0.5909907138734506,331,12,"Fewer than 1,000 EVs"
93464,,10,1,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
93465,Templeton,537,151,5,11,0,11,11,254.0,3298.0,12.984251968503935,"Fewer than 1,000 EVs",48.81818181818182,1.4670046842066702,386,0,"Fewer than 1,000 EVs"
93472,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93483,,17,4,0,0,0,0,0,,,,No location data,,,13,0,"Fewer than 1,000 EVs"
93499,Pismo Beach,0,1,1,0,1,1,1,,,,No location data,0.0,0.0,-1,0,"Fewer than 1,000 EVs"
93501,Mojave,65,19,12,8,65,73,22,73.0,65.0,0.8904109589041096,"Fewer than 1,000 EVs",0.8904109589041096,0.02675718347000763,46,51,"Fewer than 1,000 EVs"
93502,,1,3,0,0,0,0,0,,,,No location data,,,-2,0,"Fewer than 1,000 EVs"
93504,,10,3,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
93505,California City,211,48,1,2,0,2,0,2.0,211.0,105.5,"Fewer than 1,000 EVs",105.5,3.1703145922194427,163,2,"Fewer than 1,000 EVs"
93510,Acton,363,108,1,3,0,3,3,21.0,6605.0,314.5238095238095,"Fewer than 1,000 EVs",121.0,3.636095409085806,255,0,"Fewer than 1,000 EVs"
93512,,3,0,0,0,0,0,0,0.0,3.0,,"Fewer than 1,000 EVs",,,3,0,"Fewer than 1,000 EVs"
93513,,23,3,0,0,0,0,0,0.0,23.0,,"Fewer than 1,000 EVs",,,20,0,"Fewer than 1,000 EVs"
93514,Bishop,272,62,7,6,49,55,16,55.0,272.0,4.945454545454545,"Fewer than 1,000 EVs",4.945454545454545,0.14861276502950252,210,39,"Fewer than 1,000 EVs"
93515,,5,0,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
93516,Boron,37,3,4,1,3,4,0,4.0,37.0,9.25,"Fewer than 1,000 EVs",9.25,0.2779659713557331,34,4,"Fewer than 1,000 EVs"
93517,Bridgeport,14,3,3,1,16,17,5,17.0,14.0,0.8235294117647058,"Fewer than 1,000 EVs",0.8235294117647058,0.024747367879047782,11,12,"Fewer than 1,000 EVs"
93518,,10,3,0,0,0,0,0,0.0,10.0,,"Fewer than 1,000 EVs",,,7,0,"Fewer than 1,000 EVs"
93519,,1,0,0,0,0,0,0,0.0,1.0,,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93522,,1,1,0,0,0,0,0,0.0,1.0,,"Fewer than 1,000 EVs",,,0,0,"Fewer than 1,000 EVs"
93523,North Edwards,83,20,4,8,0,8,2,8.0,84.0,10.5,"Fewer than 1,000 EVs",10.375,0.3117726435476466,63,6,"Fewer than 1,000 EVs"
93524,,1,0,0,0,0,0,0,8.0,84.0,10.5,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93525,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93526,,10,4,0,0,0,0,0,2.0,10.0,5.0,"Fewer than 1,000 EVs",,,6,0,"Fewer than 1,000 EVs"
93527,Inyokern,26,6,8,6,25,31,7,31.0,31.0,1.0,"Fewer than 1,000 EVs",0.8387096774193549,0.025203540558845897,20,24,"Fewer than 1,000 EVs"
93528,,1,0,0,0,0,0,0,0.0,1.0,,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93529,,13,1,0,0,0,0,0,0.0,13.0,,"Fewer than 1,000 EVs",,,12,0,"Fewer than 1,000 EVs"
93530,,1,0,0,0,0,0,0,0.0,1.0,,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93531,,28,4,0,0,0,0,0,0.0,801.0,,"Fewer than 1,000 EVs",,,24,0,"Fewer than 1,000 EVs"
93532,,91,31,0,0,0,0,0,0.0,91.0,,"Fewer than 1,000 EVs",,,60,0,"Fewer than 1,000 EVs"
93534,Lancaster,761,158,22,43,25,68,16,251.0,3696.0,14.725099601593625,"Fewer than 1,000 EVs",11.191176470588236,0.3362990527849172,603,52,"Fewer than 1,000 EVs"
93535,Lancaster,1351,253,16,36,8,44,19,44.0,1428.0,32.45454545454545,Well served,30.704545454545453,0.9226831137631337,1098,25,At or above average
93536,Lancaster,2628,572,11,29,10,39,0,39.0,3085.0,79.1025641025641,Isolated - underserved by both measures,67.38461538461539,2.024932980520767,2056,39,Below average
93539,,11,6,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
93541,Lee Vining,15,3,1,0,6,6,0,6.0,15.0,2.5,"Fewer than 1,000 EVs",2.5,0.07512593820425219,12,6,"Fewer than 1,000 EVs"
93543,Littlerock,199,36,2,2,0,2,0,31.0,2725.0,87.90322580645162,"Fewer than 1,000 EVs",99.5,2.9900123405292374,163,2,"Fewer than 1,000 EVs"
93544,,26,6,0,0,0,0,0,0.0,455.0,,"Fewer than 1,000 EVs",,,20,0,"Fewer than 1,000 EVs"
93545,Lone Pine,38,9,1,0,16,16,16,16.0,38.0,2.375,"Fewer than 1,000 EVs",2.375,0.07136964129403958,29,0,"Fewer than 1,000 EVs"
93546,Mammoth Lakes,207,54,8,22,26,48,26,48.0,207.0,4.3125,"Fewer than 1,000 EVs",4.3125,0.12959224340233502,153,22,"Fewer than 1,000 EVs"
93549,Olancha,2,0,3,0,23,23,4,23.0,2.0,0.0869565217391304,"Fewer than 1,000 EVs",0.08695652173913043,0.00261307611145225,2,19,"Fewer than 1,000 EVs"
93550,Palmdale,1362,240,8,36,2,38,4,38.0,1612.0,42.421052631578945,Well served,35.8421052631579,1.077068714044121,1122,34,Below average
93551,Palmdale,2935,660,18,22,54,76,34,268.0,4059.0,15.1455223880597,Well served,38.61842105263158,1.160498045418317,2275,42,Below average
93552,Palmdale,1113,207,2,2,0,2,0,207.0,1312.0,6.338164251207729,Locally sparse - chargers nearby,556.5,16.72303384426654,906,2,Severely underserved (>3x state avg)
93553,,51,17,0,0,0,0,0,2.0,1640.0,820.0,"Fewer than 1,000 EVs",,,34,0,"Fewer than 1,000 EVs"
93554,,0,1,0,0,0,0,0,0.0,1.0,,"Fewer than 1,000 EVs",,,-1,0,"Fewer than 1,000 EVs"
93555,Ridgecrest,536,148,6,8,17,25,0,52.0,536.0,10.307692307692308,"Fewer than 1,000 EVs",21.44,0.6442800460396668,388,25,"Fewer than 1,000 EVs"
93556,,3,1,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93560,Rosamond,457,95,2,14,0,14,0,14.0,3085.0,220.3571428571429,"Fewer than 1,000 EVs",32.642857142857146,0.9809301074098074,362,14,"Fewer than 1,000 EVs"
93561,Tehachapi,754,173,15,37,22,59,4,59.0,801.0,13.576271186440678,"Fewer than 1,000 EVs",12.779661016949152,0.3840336095322451,581,55,"Fewer than 1,000 EVs"
93562,Searles Valley,9,6,2,10,4,14,0,14.0,9.0,0.6428571428571429,"Fewer than 1,000 EVs",0.6428571428571429,0.019318098395379138,3,14,"Fewer than 1,000 EVs"
93563,,2,0,0,0,0,0,0,0.0,250.0,,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
93581,,19,7,0,0,0,0,0,59.0,801.0,13.576271186440678,"Fewer than 1,000 EVs",,,12,0,"Fewer than 1,000 EVs"
93584,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
93586,,0,3,0,0,0,0,0,,,,No location data,,,-3,0,"Fewer than 1,000 EVs"
93590,,11,2,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
93591,,77,18,0,0,0,0,0,2.0,1454.0,727.0,"Fewer than 1,000 EVs",,,59,0,"Fewer than 1,000 EVs"
93592,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93596,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93599,,6,1,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
93601,Ahwahnee,33,8,1,10,0,10,10,59.0,173.0,2.9322033898305087,"Fewer than 1,000 EVs",3.3,0.09916623842961289,25,0,"Fewer than 1,000 EVs"
93602,,48,14,0,0,0,0,0,2.0,113.0,56.5,"Fewer than 1,000 EVs",,,34,0,"Fewer than 1,000 EVs"
93603,,2,1,0,0,0,0,0,0.0,98.0,,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93604,,12,7,0,0,0,0,0,59.0,205.0,3.4745762711864407,"Fewer than 1,000 EVs",,,5,0,"Fewer than 1,000 EVs"
93605,,16,4,0,0,0,0,0,0.0,36.0,,"Fewer than 1,000 EVs",,,12,0,"Fewer than 1,000 EVs"
93606,,3,2,0,0,0,0,0,117.0,2665.0,22.77777777777778,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93608,,5,0,0,0,0,0,0,0.0,5.0,,"Fewer than 1,000 EVs",,,5,0,"Fewer than 1,000 EVs"
93609,,78,22,0,0,0,0,0,0.0,813.0,,"Fewer than 1,000 EVs",,,56,0,"Fewer than 1,000 EVs"
93610,Chowchilla,298,63,7,3,23,26,3,26.0,298.0,11.461538461538462,"Fewer than 1,000 EVs",11.461538461538462,0.3444235320748793,235,23,"Fewer than 1,000 EVs"
93611,Clovis,1577,473,12,21,0,21,4,503.0,15600.0,31.013916500994036,Locally sparse - chargers nearby,75.0952380952381,2.2566400866305854,1104,17,Below average
93612,Clovis,524,143,17,65,30,95,17,535.0,13931.0,26.0392523364486,"Fewer than 1,000 EVs",5.515789473684211,0.1657515436590659,381,78,"Fewer than 1,000 EVs"
93613,,23,11,0,0,0,0,0,,,,No location data,,,12,0,"Fewer than 1,000 EVs"
93614,Coarsegold,258,88,4,26,0,26,18,62.0,265.0,4.274193548387097,"Fewer than 1,000 EVs",9.923076923076923,0.2981921854876472,170,8,"Fewer than 1,000 EVs"
93615,,26,3,0,0,0,0,0,14.0,2961.0,211.5,"Fewer than 1,000 EVs",,,23,0,"Fewer than 1,000 EVs"
93616,Del Rey,34,7,1,2,0,2,0,90.0,3437.0,38.18888888888889,"Fewer than 1,000 EVs",17.0,0.510856379788915,27,2,"Fewer than 1,000 EVs"
93618,Dinuba,328,50,3,7,0,7,0,40.0,2855.0,71.375,"Fewer than 1,000 EVs",46.857142857142854,1.4080747274854124,278,7,"Fewer than 1,000 EVs"
93619,,3397,817,0,0,0,0,0,75.0,5006.0,66.74666666666667,Isolated - underserved by both measures,,,2580,0,"1,000+ EVs, zero ports"
93620,,105,22,0,0,0,0,0,0.0,112.0,,"Fewer than 1,000 EVs",,,83,0,"Fewer than 1,000 EVs"
93621,,8,1,0,0,0,0,0,0.0,56.0,,"Fewer than 1,000 EVs",,,7,0,"Fewer than 1,000 EVs"
93622,Firebaugh,118,23,7,3,78,81,63,81.0,118.0,1.4567901234567902,"Fewer than 1,000 EVs",1.4567901234567902,0.043777089916551895,95,18,"Fewer than 1,000 EVs"
93623,Fish Camp,2,0,3,4,8,12,10,79.0,173.0,2.189873417721519,"Fewer than 1,000 EVs",0.16666666666666666,0.0050083958802834795,2,2,"Fewer than 1,000 EVs"
93624,,2,1,0,0,0,0,0,0.0,4.0,,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93625,Fowler,230,40,4,11,0,11,1,113.0,3935.0,34.823008849557525,"Fewer than 1,000 EVs",20.90909090909091,0.628326028617382,190,10,"Fewer than 1,000 EVs"
93626,,181,44,0,0,0,0,0,4.0,1485.0,371.25,"Fewer than 1,000 EVs",,,137,0,"Fewer than 1,000 EVs"
93627,,2,0,0,0,0,0,0,1.0,29.0,29.0,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
93628,,3,0,0,0,0,0,0,0.0,3.0,,"Fewer than 1,000 EVs",,,3,0,"Fewer than 1,000 EVs"
93630,Kerman,263,51,10,15,0,15,7,16.0,298.0,18.625,"Fewer than 1,000 EVs",17.533333333333335,0.5268832466058221,212,8,"Fewer than 1,000 EVs"
93631,Kingsburg,350,86,2,3,0,3,3,62.0,1134.0,18.29032258064516,"Fewer than 1,000 EVs",116.66666666666667,3.5058771161984357,264,0,"Fewer than 1,000 EVs"
93635,Los Banos,1055,213,9,21,16,37,14,106.0,1055.0,9.952830188679243,Well served,28.513513513513512,0.8568417816809304,842,23,At or above average
93636,Madera,1147,131,1,2,0,2,0,86.0,2909.0,33.825581395348834,Locally sparse - chargers nearby,573.5,17.233890224055454,1016,2,Severely underserved (>3x state avg)
93637,Madera,653,127,9,8,42,50,20,58.0,653.0,11.258620689655173,"Fewer than 1,000 EVs",13.06,0.39245790117901347,526,30,"Fewer than 1,000 EVs"
93638,Madera,497,89,12,15,11,26,6,60.0,1644.0,27.4,"Fewer than 1,000 EVs",19.115384615384617,0.5744244813463592,408,20,"Fewer than 1,000 EVs"
93639,,9,1,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
93640,Mendota,82,24,9,14,0,14,1,14.0,89.0,6.357142857142857,"Fewer than 1,000 EVs",5.857142857142857,0.17600934093567655,58,13,"Fewer than 1,000 EVs"
93641,,6,1,0,0,0,0,0,0.0,56.0,,"Fewer than 1,000 EVs",,,5,0,"Fewer than 1,000 EVs"
93643,,54,20,0,0,0,0,0,0.0,67.0,,"Fewer than 1,000 EVs",,,34,0,"Fewer than 1,000 EVs"
93644,Oakhurst,138,30,12,15,22,37,9,85.0,186.0,2.1882352941176473,"Fewer than 1,000 EVs",3.72972972972973,0.11207977807769516,108,28,"Fewer than 1,000 EVs"
93645,O'Neals,7,0,1,0,2,2,0,28.0,447.0,15.964285714285714,"Fewer than 1,000 EVs",3.5,0.10517631348595308,7,2,"Fewer than 1,000 EVs"
93646,Orange Cove,52,6,2,3,0,3,1,17.0,952.0,56.0,"Fewer than 1,000 EVs",17.333333333333332,0.5208731715494819,46,2,"Fewer than 1,000 EVs"
93647,Orosi,76,13,1,4,0,4,0,7.0,254.0,36.285714285714285,"Fewer than 1,000 EVs",19.0,0.5709571303523167,63,4,"Fewer than 1,000 EVs"
93648,Parlier,114,15,4,7,0,7,1,65.0,1490.0,22.923076923076923,"Fewer than 1,000 EVs",16.285714285714285,0.4893918260162714,99,6,"Fewer than 1,000 EVs"
93649,,4,2,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93650,Fresno,59,22,4,5,4,9,4,594.0,14223.0,23.944444444444443,"Fewer than 1,000 EVs",6.555555555555555,0.19699690462448352,37,5,"Fewer than 1,000 EVs"
93651,Prather,32,14,1,2,0,2,0,2.0,3658.0,1829.0,"Fewer than 1,000 EVs",16.0,0.48080600450721406,18,2,"Fewer than 1,000 EVs"
93652,,3,1,0,0,0,0,0,0.0,745.0,,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
93653,,22,14,0,0,0,0,0,0.0,22.0,,"Fewer than 1,000 EVs",,,8,0,"Fewer than 1,000 EVs"
93654,Reedley,425,103,2,3,0,3,3,31.0,1553.0,50.096774193548384,"Fewer than 1,000 EVs",141.66666666666666,4.257136498240957,322,0,"Fewer than 1,000 EVs"
93656,,44,8,0,0,0,0,0,0.0,127.0,,"Fewer than 1,000 EVs",,,36,0,"Fewer than 1,000 EVs"
93657,Sanger,631,141,4,11,0,11,2,11.0,1056.0,96.0,"Fewer than 1,000 EVs",57.36363636363637,1.723798800250296,490,9,"Fewer than 1,000 EVs"
93660,San Joaquin,25,8,1,1,0,1,1,6.0,297.0,49.5,"Fewer than 1,000 EVs",25.0,0.751259382042522,17,0,"Fewer than 1,000 EVs"
93662,Selma,337,70,7,4,22,26,6,45.0,1430.0,31.77777777777778,"Fewer than 1,000 EVs",12.961538461538462,0.38949909499743063,267,20,"Fewer than 1,000 EVs"
93663,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93664,,20,8,0,0,0,0,0,0.0,69.0,,"Fewer than 1,000 EVs",,,12,0,"Fewer than 1,000 EVs"
93666,,3,1,0,0,0,0,0,21.0,911.0,43.38095238095238,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
93667,,33,9,0,0,0,0,0,0.0,101.0,,"Fewer than 1,000 EVs",,,24,0,"Fewer than 1,000 EVs"
93668,,7,2,0,0,0,0,0,15.0,377.0,25.133333333333333,"Fewer than 1,000 EVs",,,5,0,"Fewer than 1,000 EVs"
93669,,1,0,0,0,0,0,0,59.0,212.0,3.593220338983051,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93670,,1,0,0,0,0,0,0,48.0,3005.0,62.604166666666664,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93673,Madera,5,1,2,2,18,20,16,55.0,2349.0,42.70909090909091,"Fewer than 1,000 EVs",0.25,0.00751259382042522,4,4,"Fewer than 1,000 EVs"
93675,,42,13,0,0,0,0,0,0.0,108.0,,"Fewer than 1,000 EVs",,,29,0,"Fewer than 1,000 EVs"
93701,,68,24,0,0,0,0,0,575.0,14001.0,24.349565217391305,"Fewer than 1,000 EVs",,,44,0,"Fewer than 1,000 EVs"
93702,Fresno,324,71,1,0,6,6,0,541.0,13237.0,24.46765249537893,"Fewer than 1,000 EVs",54.0,1.6227202652118473,253,6,"Fewer than 1,000 EVs"
93703,Fresno,248,50,6,15,0,15,0,578.0,14272.0,24.69204152249135,"Fewer than 1,000 EVs",16.533333333333335,0.49683287132412124,198,15,"Fewer than 1,000 EVs"
93704,Fresno,666,232,20,20,0,20,0,594.0,14602.0,24.58249158249158,"Fewer than 1,000 EVs",33.3,1.0006774968806391,434,20,"Fewer than 1,000 EVs"
93705,,364,94,0,0,0,0,0,594.0,14223.0,23.944444444444443,"Fewer than 1,000 EVs",,,270,0,"Fewer than 1,000 EVs"
93706,Fresno,323,75,3,0,4,4,3,91.0,1868.0,20.52747252747253,"Fewer than 1,000 EVs",80.75,2.426567803997346,248,1,"Fewer than 1,000 EVs"
93709,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
93710,Fresno,539,131,13,16,41,57,9,574.0,13931.0,24.270034843205575,"Fewer than 1,000 EVs",9.456140350877194,0.2841605662602943,408,48,"Fewer than 1,000 EVs"
93711,Fresno,1458,427,7,23,3,26,6,594.0,14223.0,23.944444444444443,Well served,56.07692307692308,1.685132583104611,1031,20,Below average
93712,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93720,Fresno,1938,578,31,73,47,120,8,569.0,13931.0,24.483304042179263,Well served,16.15,0.48531356079946913,1360,112,At or above average
93721,Fresno,174,58,26,38,8,46,6,572.0,13560.0,23.706293706293707,"Fewer than 1,000 EVs",3.782608695652174,0.11366881084817289,116,40,"Fewer than 1,000 EVs"
93722,Fresno,1728,410,24,13,53,66,26,525.0,10647.0,20.28,Well served,26.181818181818183,0.7867734619208957,1318,40,At or above average
93723,,671,93,0,0,0,0,0,260.0,5550.0,21.346153846153847,"Fewer than 1,000 EVs",,,578,0,"Fewer than 1,000 EVs"
93725,,341,56,0,0,0,0,0,149.0,4162.0,27.93288590604027,"Fewer than 1,000 EVs",,,285,0,"Fewer than 1,000 EVs"
93726,Fresno,405,104,8,18,0,18,0,574.0,13931.0,24.270034843205575,"Fewer than 1,000 EVs",22.5,0.6761334438382698,301,18,"Fewer than 1,000 EVs"
93727,Fresno,2002,344,15,17,26,43,5,529.0,11543.0,21.820415879017013,Well served,46.55813953488372,1.3990895654410502,1658,38,Below average
93728,Fresno,210,50,9,8,4,12,0,589.0,13660.0,23.191850594227503,"Fewer than 1,000 EVs",17.5,0.5258815674297653,160,12,"Fewer than 1,000 EVs"
93729,,23,7,0,0,0,0,0,,,,No location data,,,16,0,"Fewer than 1,000 EVs"
93730,Fresno,1265,341,3,3,0,3,0,458.0,12102.0,26.4235807860262,Locally sparse - chargers nearby,421.6666666666667,12.671241577117204,924,3,Severely underserved (>3x state avg)
93737,,379,67,0,0,0,0,0,440.0,9321.0,21.18409090909091,"Fewer than 1,000 EVs",,,312,0,"Fewer than 1,000 EVs"
93740,Fresno,3,1,7,7,0,7,0,574.0,13931.0,24.270034843205575,"Fewer than 1,000 EVs",0.42857142857142855,0.012878732263586089,2,7,"Fewer than 1,000 EVs"
93744,,2,1,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93745,,3,1,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93747,,12,3,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
93755,,6,1,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
93771,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93772,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93775,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93776,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
93790,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
93791,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93792,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
93793,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
93794,,4,1,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
93901,Salinas,601,170,20,39,29,68,8,190.0,5980.0,31.473684210526315,"Fewer than 1,000 EVs",8.838235294117647,0.2655922874162092,431,60,"Fewer than 1,000 EVs"
93902,,7,2,0,0,0,0,0,,,,No location data,,,5,0,"Fewer than 1,000 EVs"
93905,Salinas,562,106,8,8,8,16,0,166.0,5098.0,30.710843373493976,"Fewer than 1,000 EVs",35.125,1.0555194317697434,456,16,"Fewer than 1,000 EVs"
93906,Salinas,1045,184,15,24,28,52,18,198.0,5544.0,28.0,Well served,20.096153846153847,0.6038969647957195,861,34,At or above average
93907,Salinas,681,197,6,10,6,16,12,192.0,4911.0,25.578125,"Fewer than 1,000 EVs",42.5625,1.2790190979273937,484,4,"Fewer than 1,000 EVs"
93908,Salinas,851,214,5,9,0,9,3,157.0,3097.0,19.726114649681527,"Fewer than 1,000 EVs",94.55555555555556,2.841429929414161,637,6,"Fewer than 1,000 EVs"
93912,,14,5,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
93915,,8,1,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
93920,Big Sur,30,8,4,9,8,17,17,17.0,34.0,2.0,"Fewer than 1,000 EVs",1.7647058823529411,0.05303007402653096,22,0,"Fewer than 1,000 EVs"
93921,Carmel-by-the-Sea,217,105,4,12,0,12,7,281.0,4152.0,14.775800711743772,"Fewer than 1,000 EVs",18.083333333333332,0.5434109530107575,112,5,"Fewer than 1,000 EVs"
93922,,50,17,0,0,0,0,0,,,,No location data,,,33,0,"Fewer than 1,000 EVs"
93923,Carmel-by-the-Sea,1275,442,19,48,0,48,17,48.0,3507.0,73.0625,Locally fine - crowded region,26.5625,0.7982130934201795,833,31,At or above average
93924,Carmel Valley,616,216,3,9,0,9,7,9.0,1891.0,210.11111111111111,"Fewer than 1,000 EVs",68.44444444444444,2.0567812415030824,400,2,"Fewer than 1,000 EVs"
93925,,17,2,0,0,0,0,0,20.0,968.0,48.4,"Fewer than 1,000 EVs",,,15,0,"Fewer than 1,000 EVs"
93926,Gonzales,100,18,1,18,0,18,0,50.0,395.0,7.9,"Fewer than 1,000 EVs",5.555555555555555,0.16694652934278265,82,18,"Fewer than 1,000 EVs"
93927,Greenfield,163,25,1,0,12,12,12,12.0,441.0,36.75,"Fewer than 1,000 EVs",13.583333333333334,0.4081842642431036,138,0,"Fewer than 1,000 EVs"
93928,,4,3,0,0,0,0,0,0.0,34.0,,"Fewer than 1,000 EVs",,,1,0,"Fewer than 1,000 EVs"
93930,King City,189,43,6,2,23,25,2,25.0,191.0,7.64,"Fewer than 1,000 EVs",7.56,0.2271808371296586,146,23,"Fewer than 1,000 EVs"
93932,,11,4,0,0,0,0,0,12.0,11.0,0.9166666666666666,"Fewer than 1,000 EVs",,,7,0,"Fewer than 1,000 EVs"
93933,Marina,1337,292,36,58,24,82,17,387.0,6216.0,16.06201550387597,Well served,16.304878048780488,0.4899677042882204,1045,65,At or above average
93940,Monterey,1616,502,24,35,20,55,31,112.0,3108.0,27.75,Well served,29.381818181818183,0.8829346628223386,1114,24,At or above average
93942,,28,11,0,0,0,0,0,,,,No location data,,,17,0,"Fewer than 1,000 EVs"
93943,,2,0,0,0,0,0,0,321.0,3873.0,12.065420560747665,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
93944,,12,2,0,0,0,0,0,305.0,3873.0,12.698360655737703,"Fewer than 1,000 EVs",,,10,0,"Fewer than 1,000 EVs"
93950,Pacific Grove,874,252,16,23,18,41,5,295.0,3873.0,13.128813559322031,"Fewer than 1,000 EVs",21.317073170731707,0.640586048687965,622,36,"Fewer than 1,000 EVs"
93953,Del Monte Forest,549,194,7,15,2,17,14,287.0,2536.0,8.83623693379791,"Fewer than 1,000 EVs",32.294117647058826,0.9704503546855167,355,3,"Fewer than 1,000 EVs"
93954,,2,0,0,0,0,0,0,0.0,195.0,,"Fewer than 1,000 EVs",,,2,0,"Fewer than 1,000 EVs"
93955,Sand City,882,203,15,22,28,50,14,380.0,4495.0,11.828947368421051,"Fewer than 1,000 EVs",17.64,0.5300886199692035,679,36,"Fewer than 1,000 EVs"
93960,Soledad,278,43,6,6,24,30,4,60.0,541.0,9.016666666666667,"Fewer than 1,000 EVs",9.266666666666667,0.27846681094376147,235,26,"Fewer than 1,000 EVs"
93962,,21,6,0,0,0,0,0,237.0,5980.0,25.23206751054852,"Fewer than 1,000 EVs",,,15,0,"Fewer than 1,000 EVs"
93970,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94002,Belmont,3809,1371,4,5,7,12,4,2815.0,55266.0,19.632682060390763,Locally sparse - chargers nearby,317.4166666666667,9.538489953999887,2438,8,Severely underserved (>3x state avg)
94003,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
94005,Brisbane,521,210,43,130,0,130,2,2899.0,87240.0,30.09313556398758,"Fewer than 1,000 EVs",4.007692307692308,0.12043265785973967,311,128,"Fewer than 1,000 EVs"
94010,Burlingame,6335,2335,145,260,40,300,12,2542.0,54732.0,21.531077891424076,Well served,21.116666666666667,0.6345637580319169,4000,288,At or above average
